experiment_id,run_group,seed,variant,payload_version,pass,fail_reasons,state_calibrate,instruction_address,calib_complete,bist_done,correct_read_data,wrong_read_data,abort_seen,abort_reason,abort_reason_name,abort_lane,abort_state,abort_instruction,abort_start_index_check,abort_lane_write_dq_late,abort_lane_read_dq_early,abort_dq_target_index,abort_data_start_index,idelay_data_tap_mismatch_seen,idelay_dqs_tap_mismatch_seen,data_mismatch_lane_mask,dqs_mismatch_lane_mask,reset_from_calibrate_ever,reset_from_test_ever,sync_rst_reasserted_after_release,phy_reset_reasserted_after_release,wrong_read_seen,bitstream_sha256,result_json,finished_at,nextpnr_json,cvc_sdf,fasm,interpretation
explicit-invalid-window-recenter-seed-23,analyze-data-invalid-window-recenter-state-gate1,23,analyze-data-invalid-window-recenter-state,3,True,,23,22,True,True,100663295,0,False,0,none,0,,,0,False,False,0,0,False,False,0,0,False,False,False,False,False,ef6f4deb3f096429579b849441f9daff21ffce6e24b7bf6dfc8f7e56be679d3b,artifacts/hardware/analyze-data-invalid-window-recenter-state-gate1/explicit-invalid-window-recenter-seed-23.json,2026-05-29T10:17:05.383432+00:00,,,,passes calibration and BIST
check-starting-valid-window-seed27,check-starting-valid-window-gate1,27,check-starting-valid-window,3,True,,23,22,True,True,100663295,0,False,0,none,0,,,0,False,False,0,0,False,False,0,0,False,False,False,False,False,72d51477028729c95581e229d98d90c797701e0c97cd251b8a1438da7e39dbe8,artifacts/hardware/check-starting-valid-window-gate1/check-starting-valid-window-seed27.json,2026-05-29T10:38:15.484468+00:00,,,,passes calibration and BIST
check-starting-valid-window-seed3,check-starting-valid-window-gate1,3,check-starting-valid-window,3,True,,23,22,True,True,100663295,0,False,0,none,0,,,0,False,False,0,0,False,False,0,0,False,False,False,False,False,da94b87dd01b8474c6c2c3989f4b6a1a481fc12c04e1961ba785b627080266d8,artifacts/hardware/check-starting-valid-window-gate1/check-starting-valid-window-seed3.json,2026-05-29T10:38:50.698347+00:00,,,,passes calibration and BIST
check-starting-valid-window-seed23,check-starting-valid-window-gate1,23,check-starting-valid-window,3,True,,23,22,True,True,100663295,0,False,0,none,0,,,0,False,False,0,0,False,False,0,0,False,False,False,False,False,ff22e1aeae46fdf211a76dc3326521cc0f270f02577e48b36877599fa48eb525,artifacts/hardware/check-starting-valid-window-gate1/check-starting-valid-window-seed23.json,2026-05-29T10:39:25.845379+00:00,,,,passes calibration and BIST
check-starting-valid-window-heldout-seed2,check-starting-valid-window-heldout-gate1,2,check-starting-valid-window,3,True,,23,22,True,True,100663295,0,False,0,none,0,,,0,False,False,0,0,False,False,0,0,False,False,False,False,False,204e0f1a96eb3e7d42f256adfb5fe6beb6aab623ce308f2b44bba2dc0b60805f,artifacts/hardware/check-starting-valid-window-heldout-gate1/check-starting-valid-window-heldout-seed2.json,2026-05-29T11:06:31.638160+00:00,,,,passes calibration and BIST
check-starting-valid-window-heldout-seed6,check-starting-valid-window-heldout-gate1,6,check-starting-valid-window,3,True,,23,22,True,True,100663295,0,False,0,none,0,,,0,False,False,0,0,False,False,0,0,False,False,False,False,False,dd13fb98fada51a2d7e5b74ddf05afeaeae1245579d0b05b615bc4327f13ce6c,artifacts/hardware/check-starting-valid-window-heldout-gate1/check-starting-valid-window-heldout-seed6.json,2026-05-29T11:07:06.914725+00:00,,,,passes calibration and BIST
check-starting-valid-window-heldout-seed11,check-starting-valid-window-heldout-gate1,11,check-starting-valid-window,3,True,,23,22,True,True,100663295,0,False,0,none,0,,,0,False,False,0,0,False,False,0,0,False,False,False,False,False,0b292efc1ed468421222baaab50f647ed13f3f3a78aa90b61ac0491ba2694643,artifacts/hardware/check-starting-valid-window-heldout-gate1/check-starting-valid-window-heldout-seed11.json,2026-05-29T11:07:42.096216+00:00,,,,passes calibration and BIST
check-starting-valid-window-heldout-seed12,check-starting-valid-window-heldout-gate1,12,check-starting-valid-window,3,True,,23,22,True,True,100663295,0,False,0,none,0,,,0,False,False,0,0,False,False,0,0,False,False,False,False,False,b794df9d69c7ef3156007f56459551c7520b1a666d8a100fc965f4510d460b78,artifacts/hardware/check-starting-valid-window-heldout-gate1/check-starting-valid-window-heldout-seed12.json,2026-05-29T11:08:17.294054+00:00,,,,passes calibration and BIST
check-starting-valid-window-heldout-seed16,check-starting-valid-window-heldout-gate1,16,check-starting-valid-window,3,True,,23,22,True,True,100663295,0,False,0,none,0,,,0,False,False,0,0,False,False,0,0,False,False,False,False,False,8c1753c4b88cf10a9afb2f7d5ce8edcdd1a25b3319ac461d0d1ab0747fdbe736,artifacts/hardware/check-starting-valid-window-heldout-gate1/check-starting-valid-window-heldout-seed16.json,2026-05-29T11:08:52.489872+00:00,,,,passes calibration and BIST
check-starting-valid-window-heldout-seed20,check-starting-valid-window-heldout-gate1,20,check-starting-valid-window,3,True,,23,22,True,True,100663295,0,False,0,none,0,,,0,False,False,0,0,False,False,0,0,False,False,False,False,False,d81c6ff54d46026d26e3d5ca167d053663eb46967dafa14c22cd911fd734460c,artifacts/hardware/check-starting-valid-window-heldout-gate1/check-starting-valid-window-heldout-seed20.json,2026-05-29T11:09:27.687466+00:00,,,,passes calibration and BIST
check-starting-valid-window-heldout-seed27,check-starting-valid-window-heldout-gate1,27,check-starting-valid-window,3,True,,23,22,True,True,100663295,0,False,0,none,0,,,0,False,False,0,0,False,False,0,0,False,False,False,False,False,b60f08f4e84e24879d4dfec27e7bfd1608f2ae07130b6a02868dce938840adaa,artifacts/hardware/check-starting-valid-window-heldout-gate1/check-starting-valid-window-heldout-seed27.json,2026-05-29T11:10:02.803649+00:00,,,,passes calibration and BIST
check-starting-valid-window-heldout-seed3,check-starting-valid-window-heldout-gate1,3,check-starting-valid-window,3,True,,23,21,True,True,100663295,0,False,0,none,0,,,0,False,False,0,0,False,False,0,0,False,False,False,False,False,6c374f3fed7fe9b769f849a1a2bfa950b37cddaa04c5b668b5810fa00b3226fb,artifacts/hardware/check-starting-valid-window-heldout-gate1/check-starting-valid-window-heldout-seed3.json,2026-05-29T11:10:37.983239+00:00,,,,passes calibration and BIST
check-starting-valid-window-heldout-seed5,check-starting-valid-window-heldout-gate1,5,check-starting-valid-window,3,False,"calib_incomplete,calib_state_not_done,bist_not_done",0,2,False,False,0,0,True,6,analyze_data_invalid_window_exhausted,0,,,0,False,False,6,8,False,False,0,0,True,False,True,True,False,f5806ab70a923106f277458650959129c7c649a2c3acc37229957467ae90cc52,artifacts/hardware/check-starting-valid-window-heldout-gate1/check-starting-valid-window-heldout-seed5.json,2026-05-29T11:11:34.487851+00:00,,,,fails after analyze_data_invalid_window_exhausted; final state 0 instruction 2; lane 0 start_index_check=0 dq_target_index=6
check-starting-invalid-phase-escape-heldout-seed5,check-starting-invalid-phase-escape-heldout-gate1,5,check-starting-invalid-phase-escape,3,True,,23,21,True,True,100663295,0,False,0,none,0,,,0,False,False,0,0,False,False,0,0,False,False,False,False,False,71b097f1442fd9d04568e59ec24c26e11c1cd396fe0ad3d1575ebd2bbf8aa168,artifacts/hardware/check-starting-invalid-phase-escape-heldout-gate1/check-starting-invalid-phase-escape-heldout-seed5.json,2026-05-29T12:12:19.880965+00:00,,,,passes calibration and BIST
check-starting-invalid-phase-escape-heldout-seed2,check-starting-invalid-phase-escape-heldout-gate1,2,check-starting-invalid-phase-escape,3,True,,23,22,True,True,100663295,0,False,0,none,0,,,0,False,False,0,0,False,False,0,0,False,False,False,False,False,39057ed8c7ab263c0ffc768a3e55d71dabd1d8b1f6053ac2cf6a8fa3791615da,artifacts/hardware/check-starting-invalid-phase-escape-heldout-gate1/check-starting-invalid-phase-escape-heldout-seed2.json,2026-05-29T12:12:55.146959+00:00,,,,passes calibration and BIST
check-starting-invalid-phase-escape-heldout-seed6,check-starting-invalid-phase-escape-heldout-gate1,6,check-starting-invalid-phase-escape,3,False,"calib_incomplete,calib_state_not_done,bist_not_done",0,2,False,False,0,0,True,6,analyze_data_invalid_window_exhausted,0,,,0,False,False,61,8,False,False,0,0,True,False,True,True,False,32728b0f8b84122df1f15b460f2b53b94198da6ef141865ae8ef4bfc40c5cdf5,artifacts/hardware/check-starting-invalid-phase-escape-heldout-gate1/check-starting-invalid-phase-escape-heldout-seed6.json,2026-05-29T12:13:50.976029+00:00,,,,fails after analyze_data_invalid_window_exhausted; final state 0 instruction 2; lane 0 start_index_check=0 dq_target_index=61
check-starting-invalid-phase-escape-heldout-seed11,check-starting-invalid-phase-escape-heldout-gate1,11,check-starting-invalid-phase-escape,3,True,,23,21,True,True,100663295,0,False,0,none,0,,,0,False,False,0,0,False,False,0,0,False,False,False,False,False,b7d29bdeb94f568f0ad423ed6c2744cf3ac8d8b5ed1c32e0d2f9f94a97c5cb35,artifacts/hardware/check-starting-invalid-phase-escape-heldout-gate1/check-starting-invalid-phase-escape-heldout-seed11.json,2026-05-29T12:14:26.176841+00:00,,,,passes calibration and BIST
check-starting-invalid-phase-escape-heldout-seed12,check-starting-invalid-phase-escape-heldout-gate1,12,check-starting-invalid-phase-escape,3,True,,23,22,True,True,100663295,0,False,0,none,0,,,0,False,False,0,0,False,False,0,0,False,False,False,False,False,56137da85f1ed104b939a2eb83d150d2bdf7c2f173d58813a82dcd94683f87d9,artifacts/hardware/check-starting-invalid-phase-escape-heldout-gate1/check-starting-invalid-phase-escape-heldout-seed12.json,2026-05-29T12:15:01.407148+00:00,,,,passes calibration and BIST
check-starting-invalid-phase-escape-heldout-seed16,check-starting-invalid-phase-escape-heldout-gate1,16,check-starting-invalid-phase-escape,3,True,,23,22,True,True,100663295,0,False,0,none,0,,,0,False,False,0,0,False,False,0,0,False,False,False,False,False,4737a0c4a6f65f9c682c2a675ffb41f983a1bd747727fe3e87c387ea95ef4ee6,artifacts/hardware/check-starting-invalid-phase-escape-heldout-gate1/check-starting-invalid-phase-escape-heldout-seed16.json,2026-05-29T12:15:36.522216+00:00,,,,passes calibration and BIST
check-starting-invalid-phase-escape-heldout-seed20,check-starting-invalid-phase-escape-heldout-gate1,20,check-starting-invalid-phase-escape,3,True,,23,22,True,True,100663295,0,False,0,none,0,,,0,False,False,0,0,False,False,0,0,False,False,False,False,False,84f04cc009fdc800fb1d08f2668bcc9a61307f9c9f7c41d01d412020e104fc99,artifacts/hardware/check-starting-invalid-phase-escape-heldout-gate1/check-starting-invalid-phase-escape-heldout-seed20.json,2026-05-29T12:16:11.747225+00:00,,,,passes calibration and BIST
check-starting-invalid-phase-escape-heldout-seed27,check-starting-invalid-phase-escape-heldout-gate1,27,check-starting-invalid-phase-escape,3,False,"calib_incomplete,calib_state_not_done,bist_not_done",0,2,False,False,0,0,True,6,analyze_data_invalid_window_exhausted,0,,,0,False,False,48,8,False,False,0,0,True,False,True,True,False,21a4ac70c22fb7aa1df3985581773c74681249f3637445dcdb34f3c27073708b,artifacts/hardware/check-starting-invalid-phase-escape-heldout-gate1/check-starting-invalid-phase-escape-heldout-seed27.json,2026-05-29T12:17:07.948863+00:00,,,,fails after analyze_data_invalid_window_exhausted; final state 0 instruction 2; lane 0 start_index_check=0 dq_target_index=48
check-starting-invalid-phase-escape-heldout-seed3,check-starting-invalid-phase-escape-heldout-gate1,3,check-starting-invalid-phase-escape,3,True,,23,22,True,True,100663295,0,False,0,none,0,,,0,False,False,0,0,False,False,0,0,False,False,False,False,False,57fb5d8f7b7b8fc7fb867798bf7e587118a4f4e405970591d91265ee6747ed37,artifacts/hardware/check-starting-invalid-phase-escape-heldout-gate1/check-starting-invalid-phase-escape-heldout-seed3.json,2026-05-29T12:17:43.222002+00:00,,,,passes calibration and BIST
explicit-invalid-sample-state-heldout-seed5,explicit-invalid-sample-state-heldout-gate1,5,explicit-invalid-sample-state,3,True,,23,22,True,True,100663295,0,False,0,none,0,,,0,False,False,0,0,False,False,0,0,False,False,False,False,False,0c2c2655cca629f156900bdabd117dea76939331ca551cb02261a3d00915eec3,artifacts/hardware/explicit-invalid-sample-state-heldout-gate1/explicit-invalid-sample-state-heldout-seed5.json,2026-05-29T13:25:19.634569+00:00,,,,passes calibration and BIST
explicit-invalid-sample-state-heldout-seed6,explicit-invalid-sample-state-heldout-gate1,6,explicit-invalid-sample-state,3,True,,23,22,True,True,100663295,0,False,0,none,0,,,0,False,False,0,0,False,False,0,0,False,False,False,False,False,fc8d7c0954f76a1fec711a75f961ba7e3d5541600bccaeaadcea3a7d1bf45cc2,artifacts/hardware/explicit-invalid-sample-state-heldout-gate1/explicit-invalid-sample-state-heldout-seed6.json,2026-05-29T13:25:54.818113+00:00,,,,passes calibration and BIST
explicit-invalid-sample-state-heldout-seed27,explicit-invalid-sample-state-heldout-gate1,27,explicit-invalid-sample-state,3,True,,23,22,True,True,100663295,0,False,0,none,0,,,0,False,False,0,0,False,False,0,0,False,False,False,False,False,a5ba57456125210a33ef427fdf4fd47b05678a1896da66c7a88989d37cadc3e1,artifacts/hardware/explicit-invalid-sample-state-heldout-gate1/explicit-invalid-sample-state-heldout-seed27.json,2026-05-29T13:26:30.026485+00:00,,,,passes calibration and BIST
explicit-invalid-sample-state-heldout-seed2,explicit-invalid-sample-state-heldout-gate1,2,explicit-invalid-sample-state,3,True,,23,22,True,True,100663295,0,False,0,none,0,,,0,False,False,0,0,False,False,0,0,False,False,False,False,False,849f597c6f26c27fbf08ad581c9914cb4249c0a3dbe640c8a058a28bde6d7fd3,artifacts/hardware/explicit-invalid-sample-state-heldout-gate1/explicit-invalid-sample-state-heldout-seed2.json,2026-05-29T13:27:05.246963+00:00,,,,passes calibration and BIST
explicit-invalid-sample-state-heldout-seed11,explicit-invalid-sample-state-heldout-gate1,11,explicit-invalid-sample-state,3,True,,23,22,True,True,100663295,0,False,0,none,0,,,0,False,False,0,0,False,False,0,0,False,False,False,False,False,d16b8a8092af90c8b4e3a9ed184c574eb40ffd7f669a7aeda6b1b32564faa471,artifacts/hardware/explicit-invalid-sample-state-heldout-gate1/explicit-invalid-sample-state-heldout-seed11.json,2026-05-29T13:27:40.516911+00:00,,,,passes calibration and BIST
explicit-invalid-sample-state-heldout-seed12,explicit-invalid-sample-state-heldout-gate1,12,explicit-invalid-sample-state,3,False,"calib_incomplete,calib_state_not_done,bist_not_done",0,2,False,False,0,0,True,6,analyze_data_invalid_window_exhausted,0,,,0,False,False,48,8,False,False,0,0,True,False,True,True,False,d59d4a42994f2343cbe2c16fe9f9d405000af27259f7280acd9b8ef6f60e1c3c,artifacts/hardware/explicit-invalid-sample-state-heldout-gate1/explicit-invalid-sample-state-heldout-seed12.json,2026-05-29T13:28:35.826803+00:00,,,,fails after analyze_data_invalid_window_exhausted; final state 0 instruction 2; lane 0 start_index_check=0 dq_target_index=48
explicit-invalid-sample-state-heldout-seed16,explicit-invalid-sample-state-heldout-gate1,16,explicit-invalid-sample-state,3,False,"calib_incomplete,calib_state_not_done,bist_not_done",0,1,False,False,0,0,True,6,analyze_data_invalid_window_exhausted,0,,,0,False,False,48,8,False,False,0,0,True,False,True,True,False,b7ba831e29b294ac4e3316e3e0f4807623348ed327d431b21ff4a9bb5a91b324,artifacts/hardware/explicit-invalid-sample-state-heldout-gate1/explicit-invalid-sample-state-heldout-seed16.json,2026-05-29T13:29:31.105555+00:00,,,,fails after analyze_data_invalid_window_exhausted; final state 0 instruction 1; lane 0 start_index_check=0 dq_target_index=48
explicit-invalid-sample-state-heldout-seed20,explicit-invalid-sample-state-heldout-gate1,20,explicit-invalid-sample-state,3,False,"calib_incomplete,calib_state_not_done,bist_not_done",0,2,False,False,0,0,True,6,analyze_data_invalid_window_exhausted,0,,,0,False,False,48,8,False,False,0,0,True,False,True,True,False,a7acbb7b82b73c49d38d3b6b40b5083a98c4dcbee8f815f0825613a0b8604caf,artifacts/hardware/explicit-invalid-sample-state-heldout-gate1/explicit-invalid-sample-state-heldout-seed20.json,2026-05-29T13:30:26.386161+00:00,,,,fails after analyze_data_invalid_window_exhausted; final state 0 instruction 2; lane 0 start_index_check=0 dq_target_index=48
explicit-invalid-sample-state-heldout-seed3,explicit-invalid-sample-state-heldout-gate1,3,explicit-invalid-sample-state,3,True,,23,22,True,True,100663295,0,False,0,none,0,,,0,False,False,0,0,False,False,0,0,False,False,False,False,False,ccc59ddb13f7144fe0dcefbcdfdf129d258ced67a393ff138775ae912a8d5d8f,artifacts/hardware/explicit-invalid-sample-state-heldout-gate1/explicit-invalid-sample-state-heldout-seed3.json,2026-05-29T13:31:01.689784+00:00,,,,passes calibration and BIST
phased-invalid-recovery-classified-heldout-seed12,phased-invalid-recovery-classified-heldout-gate1,12,phased-invalid-recovery-classified,3,True,,23,22,True,True,100663295,0,False,0,none,0,,,0,False,False,0,0,False,False,0,0,False,False,False,False,False,cd83a49b0fc2cf1d45939011aa07180fcea0a7ab95e1c4842bb9a364de603e29,artifacts/hardware/phased-invalid-recovery-classified-heldout-gate1/phased-invalid-recovery-classified-heldout-seed12.json,2026-05-29T14:42:50.289509+00:00,,,,passes calibration and BIST
phased-invalid-recovery-classified-heldout-seed16,phased-invalid-recovery-classified-heldout-gate1,16,phased-invalid-recovery-classified,3,False,"calib_incomplete,calib_state_not_done,bist_not_done,wrong_read_data_nonzero",17,22,False,False,8,2,True,6,analyze_data_invalid_window_exhausted,0,,,0,False,False,4,8,False,False,0,0,True,True,True,True,True,4800e4669403b61a190ffbc4ccc74744f66a654dda1de9f5be909394377571dd,artifacts/hardware/phased-invalid-recovery-classified-heldout-gate1/phased-invalid-recovery-classified-heldout-seed16.json,2026-05-29T14:43:16.565650+00:00,,,,fails after analyze_data_invalid_window_exhausted; final state 17 instruction 22; lane 0 start_index_check=0 dq_target_index=4
phased-invalid-recovery-classified-heldout-seed20,phased-invalid-recovery-classified-heldout-gate1,20,phased-invalid-recovery-classified,3,True,,23,22,True,True,100663295,0,False,0,none,0,,,0,False,False,0,0,False,False,0,0,False,False,False,False,False,a2b95834210bdf76c8ae57d9a416c89881ab39fd62156ecdcff7ddc4dc174268,artifacts/hardware/phased-invalid-recovery-classified-heldout-gate1/phased-invalid-recovery-classified-heldout-seed20.json,2026-05-29T14:43:51.742094+00:00,,,,passes calibration and BIST
phased-invalid-recovery-classified-heldout-seed5,phased-invalid-recovery-classified-heldout-gate1,5,phased-invalid-recovery-classified,3,True,,23,22,True,True,100663295,0,False,0,none,0,,,0,False,False,0,0,False,False,0,0,False,False,False,False,False,89680e9315d255644e549ae0f0f6628779d18cb388d5ad2a3eebfdb5d7cffedb,artifacts/hardware/phased-invalid-recovery-classified-heldout-gate1/phased-invalid-recovery-classified-heldout-seed5.json,2026-05-29T14:44:26.931806+00:00,,,,passes calibration and BIST
phased-invalid-recovery-classified-heldout-seed6,phased-invalid-recovery-classified-heldout-gate1,6,phased-invalid-recovery-classified,3,True,,23,19,True,True,100663295,0,False,0,none,0,,,0,False,False,0,0,False,False,0,0,False,False,False,False,False,e6372cc7a535e4a3115f0682bde3425d866978148fe44f80a895ea819462e332,artifacts/hardware/phased-invalid-recovery-classified-heldout-gate1/phased-invalid-recovery-classified-heldout-seed6.json,2026-05-29T14:45:02.136265+00:00,,,,passes calibration and BIST
phased-invalid-recovery-classified-heldout-seed27,phased-invalid-recovery-classified-heldout-gate1,27,phased-invalid-recovery-classified,3,True,,23,22,True,True,100663295,0,False,0,none,0,,,0,False,False,0,0,False,False,0,0,False,False,False,False,False,3b9239aeb802e751fe178527f1f31951e0bac81b5dc1a91340a24cc129a67781,artifacts/hardware/phased-invalid-recovery-classified-heldout-gate1/phased-invalid-recovery-classified-heldout-seed27.json,2026-05-29T14:45:37.303174+00:00,,,,passes calibration and BIST
phased-invalid-recovery-classified-heldout-seed3,phased-invalid-recovery-classified-heldout-gate1,3,phased-invalid-recovery-classified,3,True,,23,22,True,True,100663295,0,False,0,none,0,,,0,False,False,0,0,False,False,0,0,False,False,False,False,False,72e02cd15f2dbe155d98a23733aaeaadb17b8eba1e265fbc825b101796e35327,artifacts/hardware/phased-invalid-recovery-classified-heldout-gate1/phased-invalid-recovery-classified-heldout-seed3.json,2026-05-29T14:46:12.468983+00:00,,,,passes calibration and BIST
phase2-shifted-target-halfscan-heldout-seed12,phase2-shifted-target-halfscan-heldout-gate1,12,phase2-shifted-target-halfscan,3,True,,23,22,True,True,100663295,0,False,0,none,0,,,0,False,False,0,0,False,False,0,0,False,False,False,False,False,9ab29c28b51be5fc580233bcd0a10ecdaa66cca4883fff89c5290fc45240c687,artifacts/hardware/phase2-shifted-target-halfscan-heldout-gate1/phase2-shifted-target-halfscan-heldout-seed12.json,2026-05-29T15:39:52.261241+00:00,,,,passes calibration and BIST
phase2-shifted-target-halfscan-heldout-seed16,phase2-shifted-target-halfscan-heldout-gate1,16,phase2-shifted-target-halfscan,3,False,"calib_incomplete,calib_state_not_done,bist_not_done",0,1,False,False,0,0,True,6,analyze_data_invalid_window_exhausted,0,,,0,False,False,48,8,False,False,0,0,True,False,True,True,False,dd81da940cc0943e15c7c15e5f05e2974babbf90e43824f5eb4a345d8392b862,artifacts/hardware/phase2-shifted-target-halfscan-heldout-gate1/phase2-shifted-target-halfscan-heldout-seed16.json,2026-05-29T15:40:48.621956+00:00,,,,fails after analyze_data_invalid_window_exhausted; final state 0 instruction 1; lane 0 start_index_check=0 dq_target_index=48
phase2-shifted-target-halfscan-heldout-seed20,phase2-shifted-target-halfscan-heldout-gate1,20,phase2-shifted-target-halfscan,3,True,,23,22,True,True,100663295,0,False,0,none,0,,,0,False,False,0,0,False,False,0,0,False,False,False,False,False,2296de646a50f61e477d984f16fec493d192d20cee02abf369f864df2c86468e,artifacts/hardware/phase2-shifted-target-halfscan-heldout-gate1/phase2-shifted-target-halfscan-heldout-seed20.json,2026-05-29T15:41:23.823346+00:00,,,,passes calibration and BIST
phase2-shifted-target-halfscan-heldout-seed5,phase2-shifted-target-halfscan-heldout-gate1,5,phase2-shifted-target-halfscan,3,False,"calib_incomplete,calib_state_not_done,bist_not_done",0,1,False,False,0,0,True,6,analyze_data_invalid_window_exhausted,0,,,0,False,False,4,8,False,False,0,0,True,False,True,True,False,a9658e7fc236ec146d18e6b1bcd92127a1d6d2ab61172719f7f35def47486b71,artifacts/hardware/phase2-shifted-target-halfscan-heldout-gate1/phase2-shifted-target-halfscan-heldout-seed5.json,2026-05-29T15:42:20.157184+00:00,,,,fails after analyze_data_invalid_window_exhausted; final state 0 instruction 1; lane 0 start_index_check=0 dq_target_index=4
phase2-shifted-target-halfscan-heldout-seed6,phase2-shifted-target-halfscan-heldout-gate1,6,phase2-shifted-target-halfscan,3,False,"calib_incomplete,calib_state_not_done,bist_not_done,wrong_read_data_nonzero",0,2,False,False,1,2,True,6,analyze_data_invalid_window_exhausted,0,,,0,False,False,4,8,False,False,0,0,True,True,True,True,True,07f584776ccd4ec452acced69070bffc7e0d7486cbabc08756823f32b10012e8,artifacts/hardware/phase2-shifted-target-halfscan-heldout-gate1/phase2-shifted-target-halfscan-heldout-seed6.json,2026-05-29T15:42:54.290210+00:00,,,,fails after analyze_data_invalid_window_exhausted; final state 0 instruction 2; lane 0 start_index_check=0 dq_target_index=4
phase2-shifted-target-halfscan-heldout-seed27,phase2-shifted-target-halfscan-heldout-gate1,27,phase2-shifted-target-halfscan,3,True,,23,22,True,True,100663295,0,False,0,none,0,,,0,False,False,0,0,False,False,0,0,False,False,False,False,False,9be9523abf51a8d14f7d2b6abfc4077744ff330f6f2f7d08311623995a740e8f,artifacts/hardware/phase2-shifted-target-halfscan-heldout-gate1/phase2-shifted-target-halfscan-heldout-seed27.json,2026-05-29T15:43:29.525307+00:00,,,,passes calibration and BIST
phase2-shifted-target-halfscan-heldout-seed3,phase2-shifted-target-halfscan-heldout-gate1,3,phase2-shifted-target-halfscan,3,False,"calib_incomplete,calib_state_not_done,bist_not_done",0,2,False,False,0,0,True,6,analyze_data_invalid_window_exhausted,0,,,0,False,False,61,8,False,False,0,0,True,False,True,True,False,79d753b3307eb0e13de20efc9614e570e99c7d6dbfa1f7f6fa6921be327f278c,artifacts/hardware/phase2-shifted-target-halfscan-heldout-gate1/phase2-shifted-target-halfscan-heldout-seed3.json,2026-05-29T15:44:25.749284+00:00,,,,fails after analyze_data_invalid_window_exhausted; final state 0 instruction 2; lane 0 start_index_check=0 dq_target_index=61
invalid-only-recovery-guard-heldout-seed16,invalid-only-recovery-guard-heldout-gate1,16,invalid-only-recovery-guard,3,True,,23,22,True,True,100663295,0,False,0,none,0,,,0,False,False,0,0,False,False,0,0,False,False,False,False,False,12601319e63e8f91d87b99ff6968f375798064fcfa31c33908c253e96c665d0a,artifacts/hardware/invalid-only-recovery-guard-heldout-gate1/invalid-only-recovery-guard-heldout-seed16.json,2026-05-29T16:33:43.331712+00:00,,,,passes calibration and BIST
invalid-only-recovery-guard-heldout-seed5,invalid-only-recovery-guard-heldout-gate1,5,invalid-only-recovery-guard,3,False,"calib_incomplete,calib_state_not_done,bist_not_done",0,2,False,False,0,0,True,1,analyze_data_both_assumptions_failed,0,,,0,True,True,58,32,False,False,0,0,True,False,True,True,False,40cbfe2609219e81297f47a6716a88fa1e1ea4037cf87a2eb522bf09f3080885,artifacts/hardware/invalid-only-recovery-guard-heldout-gate1/invalid-only-recovery-guard-heldout-seed5.json,2026-05-29T16:34:39.374822+00:00,,,,fails after analyze_data_both_assumptions_failed; final state 0 instruction 2; lane 0 start_index_check=0 dq_target_index=58
invalid-only-recovery-guard-heldout-seed6,invalid-only-recovery-guard-heldout-gate1,6,invalid-only-recovery-guard,3,False,"calib_incomplete,calib_state_not_done,bist_not_done",0,2,False,False,0,0,True,6,analyze_data_invalid_window_exhausted,1,,,0,False,False,48,8,False,False,0,0,True,False,True,True,False,e2a000ecca4c95a053a90ce3e075e329178a99e2a1b7c3186bd1e1ce854319a4,artifacts/hardware/invalid-only-recovery-guard-heldout-gate1/invalid-only-recovery-guard-heldout-seed6.json,2026-05-29T16:35:35.287373+00:00,,,,fails after analyze_data_invalid_window_exhausted; final state 0 instruction 2; lane 1 start_index_check=0 dq_target_index=48
invalid-only-recovery-guard-heldout-seed3,invalid-only-recovery-guard-heldout-gate1,3,invalid-only-recovery-guard,3,True,,23,22,True,True,100663295,0,False,0,none,0,,,0,False,False,0,0,False,False,0,0,False,False,False,False,False,0978b72e7fd6472d85bdc6d493f8d7cc914c4b67c963afcc9f2e0220cc6379a9,artifacts/hardware/invalid-only-recovery-guard-heldout-gate1/invalid-only-recovery-guard-heldout-seed3.json,2026-05-29T16:36:10.500075+00:00,,,,passes calibration and BIST
invalid-only-recovery-guard-heldout-seed12,invalid-only-recovery-guard-heldout-gate1,12,invalid-only-recovery-guard,3,False,"calib_incomplete,calib_state_not_done,bist_not_done",0,2,False,False,0,0,True,6,analyze_data_invalid_window_exhausted,0,,,0,False,False,63,8,False,False,0,0,True,False,True,True,False,30c12ee8c2b90f212192a78cf74eb8a9e1ead89c86e1b7220e3f7fb52c844fcc,artifacts/hardware/invalid-only-recovery-guard-heldout-gate1/invalid-only-recovery-guard-heldout-seed12.json,2026-05-29T16:37:06.697436+00:00,,,,fails after analyze_data_invalid_window_exhausted; final state 0 instruction 2; lane 0 start_index_check=0 dq_target_index=63
invalid-only-recovery-guard-heldout-seed20,invalid-only-recovery-guard-heldout-gate1,20,invalid-only-recovery-guard,3,True,,23,22,True,True,100663295,0,False,0,none,0,,,0,False,False,0,0,False,False,0,0,False,False,False,False,False,b26958e9a128926ad84d1e95aedae4ec8afaa6c491300bc8acecfc8a8834e524,artifacts/hardware/invalid-only-recovery-guard-heldout-gate1/invalid-only-recovery-guard-heldout-seed20.json,2026-05-29T16:37:41.945983+00:00,,,,passes calibration and BIST
